date,state,deathIncrease_cor
2020-08-06,Stockholm,0.37
2020-08-07,Stockholm,0.37
2020-08-08,Stockholm,0.37
2020-08-09,Stockholm,0.37
2020-08-10,Stockholm,0
2020-08-11,Stockholm,0.93
2020-08-12,Stockholm,0.93
2020-08-13,Stockholm,0.93
2020-08-14,Stockholm,0.93
2020-08-15,Stockholm,0.93
2020-08-16,Stockholm,0.93
2020-08-17,Stockholm,0.93
2020-08-18,Stockholm,0
2020-08-19,Stockholm,0
2020-08-20,Stockholm,0
2020-08-21,Stockholm,0
2020-08-22,Stockholm,0
2020-08-23,Stockholm,0
2020-08-24,Stockholm,0
2020-08-25,Stockholm,0.19
2020-08-26,Stockholm,0.19
2020-08-27,Stockholm,0.19
2020-08-28,Stockholm,0.37
2020-08-29,Stockholm,1.11
2020-08-30,Stockholm,1.11
2020-08-31,Stockholm,1.11
2020-09-01,Stockholm,0.93
2020-09-02,Stockholm,0.93
2020-09-03,Stockholm,0.93
2020-09-04,Stockholm,0.74
2020-09-05,Stockholm,0
2020-09-06,Stockholm,0
2020-09-07,Stockholm,0
2020-09-08,Stockholm,0.37
2020-09-09,Stockholm,0.37
2020-09-10,Stockholm,0.37
2020-09-11,Stockholm,0.37
2020-09-12,Stockholm,0.37
2020-09-13,Stockholm,0.37
2020-09-14,Stockholm,0.37
2020-09-15,Stockholm,0
2020-09-16,Stockholm,0
2020-09-17,Stockholm,0
2020-09-18,Stockholm,0
2020-09-19,Stockholm,0.56
2020-09-20,Stockholm,0.56
2020-09-21,Stockholm,0.56
2020-09-22,Stockholm,0.56
2020-09-23,Stockholm,0.56
2020-09-24,Stockholm,0.56
2020-09-25,Stockholm,0.56
2020-09-26,Stockholm,0
2020-09-27,Stockholm,0.37
2020-09-28,Stockholm,0.37
2020-09-29,Stockholm,0.37
2020-09-30,Stockholm,0.37
2020-10-01,Stockholm,0.37
2020-10-02,Stockholm,0.37
2020-10-03,Stockholm,0.37
2020-10-04,Stockholm,0.56
2020-10-05,Stockholm,0.56
2020-10-06,Stockholm,0.56
2020-10-07,Stockholm,0.56
2020-10-08,Stockholm,0.56
2020-10-09,Stockholm,0.56
2020-10-10,Stockholm,0.93
2020-10-11,Stockholm,0.37
2020-10-12,Stockholm,0.93
2020-10-13,Stockholm,1.49
2020-10-14,Stockholm,1.49
2020-10-15,Stockholm,1.49
2020-10-16,Stockholm,1.49
2020-10-17,Stockholm,1.67
2020-10-18,Stockholm,2.04
2020-10-19,Stockholm,1.49
2020-10-20,Stockholm,0.93
2020-10-21,Stockholm,0.93
2020-10-22,Stockholm,0.93
2020-10-23,Stockholm,0.93
2020-10-24,Stockholm,0.93
2020-10-25,Stockholm,1.3
2020-10-26,Stockholm,1.49
2020-10-27,Stockholm,1.49
2020-10-28,Stockholm,1.49
2020-10-29,Stockholm,1.49
2020-10-30,Stockholm,1.49
2020-10-31,Stockholm,2.41
2020-11-01,Stockholm,3.53
2020-11-02,Stockholm,3.71
2020-11-03,Stockholm,5.01
2020-11-04,Stockholm,5.01
2020-11-05,Stockholm,5.01
2020-11-06,Stockholm,5.01
2020-11-07,Stockholm,5.57
2020-11-08,Stockholm,3.9
2020-11-09,Stockholm,8.54
2020-11-10,Stockholm,9.66
2020-11-11,Stockholm,9.66
2020-11-12,Stockholm,9.66
2020-11-13,Stockholm,9.66
2020-11-14,Stockholm,11.51
2020-11-15,Stockholm,17.83
2020-11-16,Stockholm,13
2020-11-17,Stockholm,18.01
2020-11-18,Stockholm,18.01
2020-11-19,Stockholm,18.01
2020-11-20,Stockholm,18.01
2020-11-21,Stockholm,18.94
2020-11-22,Stockholm,12.63
2020-11-23,Stockholm,18.94
2020-11-24,Stockholm,15.41
2020-11-25,Stockholm,15.41
2020-11-26,Stockholm,15.41
2020-11-27,Stockholm,15.41
2020-11-28,Stockholm,12.63
2020-11-29,Stockholm,22.1
2020-11-30,Stockholm,19.87
2020-12-01,Stockholm,19.5
2020-12-02,Stockholm,19.5
2020-12-03,Stockholm,19.5
2020-12-04,Stockholm,19.5
2020-12-05,Stockholm,25.07
2020-12-06,Stockholm,15.79
2020-12-07,Stockholm,16.71
2020-12-08,Stockholm,16.05
2020-12-09,Stockholm,16.05
2020-12-10,Stockholm,16.05
2020-12-11,Stockholm,16.05
2020-12-12,Stockholm,16.42
2020-12-13,Stockholm,16.8
2020-12-14,Stockholm,21.81
2020-12-15,Stockholm,23.77
2020-12-16,Stockholm,23.77
2020-12-17,Stockholm,23.77
2020-12-18,Stockholm,23.77
2020-12-19,Stockholm,24.89
2020-12-20,Stockholm,24.33
2020-12-21,Stockholm,14.11
2020-12-22,Stockholm,9.29
2020-12-23,Stockholm,9.29
2020-12-24,Stockholm,9.29
2020-12-25,Stockholm,9.29
2020-12-26,Stockholm,7.99
2020-12-27,Stockholm,10.67
2020-12-28,Stockholm,10.67
2020-12-29,Stockholm,10.67
2020-12-30,Stockholm,10.67
2020-12-31,Stockholm,10.67
2021-01-01,Stockholm,10.67
2021-01-02,Stockholm,11.78
2021-01-03,Stockholm,8.91
2021-01-04,Stockholm,8.91
2021-01-05,Stockholm,16.71
2021-01-06,Stockholm,16.71
2021-01-07,Stockholm,16.71
2021-01-08,Stockholm,16.71
2021-01-09,Stockholm,20.24
2021-01-10,Stockholm,23.13
2021-01-11,Stockholm,26.44
2021-01-12,Stockholm,22.42
2020-01-02,Stuttgart,0
2020-01-03,Stuttgart,0
2020-01-04,Stuttgart,0
2020-01-05,Stuttgart,0
2020-01-06,Stuttgart,0
2020-01-07,Stuttgart,0
2020-01-08,Stuttgart,0
2020-01-09,Stuttgart,0
2020-01-10,Stuttgart,0
2020-01-11,Stuttgart,0
2020-01-12,Stuttgart,0
2020-01-14,Stuttgart,0
2020-01-18,Stuttgart,0
2020-01-22,Stuttgart,0
2020-01-23,Stuttgart,0
2020-01-28,Stuttgart,0
2020-01-29,Stuttgart,0
2020-01-30,Stuttgart,0
2020-01-31,Stuttgart,0
2020-02-03,Stuttgart,0
2020-02-04,Stuttgart,0
2020-02-06,Stuttgart,0
2020-02-07,Stuttgart,0
2020-02-11,Stuttgart,0
2020-02-12,Stuttgart,0
2020-02-15,Stuttgart,0
2020-02-17,Stuttgart,0
2020-02-18,Stuttgart,0
2020-02-20,Stuttgart,0
2020-02-23,Stuttgart,0
2020-02-24,Stuttgart,0
2020-02-25,Stuttgart,0
2020-02-26,Stuttgart,0
2020-02-27,Stuttgart,0
2020-02-28,Stuttgart,0
2020-02-29,Stuttgart,0
2020-03-01,Stuttgart,0.19
2020-03-02,Stuttgart,0.19
2020-03-03,Stuttgart,0.37
2020-03-04,Stuttgart,0.56
2020-03-05,Stuttgart,0.56
2020-03-06,Stuttgart,0.56
2020-03-07,Stuttgart,0.56
2020-03-08,Stuttgart,0.74
2020-03-09,Stuttgart,1.49
2020-03-10,Stuttgart,1.49
2020-03-11,Stuttgart,1.86
2020-03-12,Stuttgart,2.23
2020-03-13,Stuttgart,2.97
2020-03-14,Stuttgart,4.46
2020-03-15,Stuttgart,5.2
2020-03-16,Stuttgart,5.57
2020-03-17,Stuttgart,7.8
2020-03-18,Stuttgart,9.1
2020-03-19,Stuttgart,10.21
2020-03-20,Stuttgart,11.51
2020-03-21,Stuttgart,13.19
2020-03-22,Stuttgart,16.16
2020-03-23,Stuttgart,20.8
2020-03-24,Stuttgart,23.03
2020-03-25,Stuttgart,23.59
2020-03-26,Stuttgart,24.89
2020-03-27,Stuttgart,26.37
2020-03-28,Stuttgart,28.41
2020-03-29,Stuttgart,31.2
2020-03-30,Stuttgart,31.2
2020-03-31,Stuttgart,33.8
2020-04-01,Stuttgart,34.54
2020-04-02,Stuttgart,34.91
2020-04-03,Stuttgart,36.4
2020-04-04,Stuttgart,34.17
2020-04-05,Stuttgart,32.69
2020-04-06,Stuttgart,30.09
2020-04-07,Stuttgart,26.37
2020-04-08,Stuttgart,24.14
2020-04-09,Stuttgart,24.33
2020-04-10,Stuttgart,20.99
2020-04-11,Stuttgart,19.31
2020-04-12,Stuttgart,16.53
2020-04-13,Stuttgart,16.71
2020-04-14,Stuttgart,15.04
2020-04-15,Stuttgart,16.16
2020-04-16,Stuttgart,13.93
2020-04-17,Stuttgart,13.93
2020-04-18,Stuttgart,13.74
2020-04-19,Stuttgart,12.63
2020-04-20,Stuttgart,10.77
2020-04-21,Stuttgart,8.91
2020-04-22,Stuttgart,7.8
2020-04-23,Stuttgart,6.69
2020-04-24,Stuttgart,5.39
2020-04-25,Stuttgart,4.83
2020-04-26,Stuttgart,3.9
2020-04-27,Stuttgart,2.97
2020-04-28,Stuttgart,3.16
2020-04-29,Stuttgart,2.97
2020-04-30,Stuttgart,3.16
2020-05-01,Stuttgart,3.16
2020-05-02,Stuttgart,3.16
2020-05-03,Stuttgart,2.97
2020-05-04,Stuttgart,2.79
2020-05-05,Stuttgart,2.97
2020-05-06,Stuttgart,2.97
2020-05-07,Stuttgart,2.79
2020-05-08,Stuttgart,2.41
2020-05-09,Stuttgart,2.41
2020-05-10,Stuttgart,2.41
2020-05-11,Stuttgart,2.41
2020-05-12,Stuttgart,2.6
2020-05-13,Stuttgart,1.86
2020-05-14,Stuttgart,1.86
2020-05-15,Stuttgart,2.23
2020-05-16,Stuttgart,2.41
2020-05-17,Stuttgart,2.41
2020-05-18,Stuttgart,2.23
2020-05-19,Stuttgart,1.86
2020-05-20,Stuttgart,1.86
2020-05-21,Stuttgart,1.86
2020-05-22,Stuttgart,1.67
2020-05-23,Stuttgart,1.3
2020-05-24,Stuttgart,0.93
2020-05-25,Stuttgart,1.11
2020-05-26,Stuttgart,1.11
2020-05-27,Stuttgart,1.11
2020-05-28,Stuttgart,1.11
2020-05-29,Stuttgart,0.93
2020-05-30,Stuttgart,0.56
2020-05-31,Stuttgart,0.93
2020-06-01,Stuttgart,0.56
2020-06-02,Stuttgart,0.37
2020-06-03,Stuttgart,0.37
2020-06-04,Stuttgart,0.37
2020-06-05,Stuttgart,0.37
2020-06-06,Stuttgart,0.37
2020-06-07,Stuttgart,0.19
2020-06-08,Stuttgart,0.19
2020-06-09,Stuttgart,0.19
2020-06-10,Stuttgart,0.19
2020-06-11,Stuttgart,0.19
2020-06-12,Stuttgart,0.19
2020-06-13,Stuttgart,0.19
2020-06-14,Stuttgart,0
2020-06-15,Stuttgart,0
2020-06-16,Stuttgart,0
2020-06-17,Stuttgart,0.19
2020-06-18,Stuttgart,0.19
2020-06-19,Stuttgart,0.19
2020-06-20,Stuttgart,0.19
2020-06-21,Stuttgart,0.19
2020-06-22,Stuttgart,0.19
2020-06-23,Stuttgart,0.19
2020-06-24,Stuttgart,0
2020-06-25,Stuttgart,0
2020-06-26,Stuttgart,0
2020-06-27,Stuttgart,0
2020-06-28,Stuttgart,0.19
2020-06-29,Stuttgart,0.19
2020-06-30,Stuttgart,0.19
2020-07-01,Stuttgart,0.19
2020-07-02,Stuttgart,0.37
2020-07-03,Stuttgart,0.37
2020-07-04,Stuttgart,0.56
2020-07-05,Stuttgart,0.37
2020-07-06,Stuttgart,0.37
2020-07-07,Stuttgart,0.37
2020-07-08,Stuttgart,0.37
2020-07-09,Stuttgart,0.19
2020-07-10,Stuttgart,0.19
2020-07-11,Stuttgart,0
2020-07-12,Stuttgart,0.19
2020-07-13,Stuttgart,0.19
2020-07-14,Stuttgart,0.19
2020-07-15,Stuttgart,0.19
2020-07-16,Stuttgart,0.37
2020-07-17,Stuttgart,0.56
2020-07-18,Stuttgart,0.56
2020-07-19,Stuttgart,0.56
2020-07-20,Stuttgart,0.56
2020-07-21,Stuttgart,0.56
2020-07-22,Stuttgart,0.56
2020-07-23,Stuttgart,0.37
2020-07-24,Stuttgart,0.19
2020-07-25,Stuttgart,0.19
2020-07-26,Stuttgart,0
2020-07-27,Stuttgart,0
2020-07-28,Stuttgart,0
2020-07-29,Stuttgart,0
2020-07-30,Stuttgart,0
2020-07-31,Stuttgart,0
2020-08-01,Stuttgart,0
2020-08-02,Stuttgart,0.19
2020-08-03,Stuttgart,0.19
2020-08-04,Stuttgart,0.19
2020-08-05,Stuttgart,0.19
2020-08-06,Stuttgart,0.19
2020-08-07,Stuttgart,0.19
2020-08-08,Stuttgart,0.19
2020-08-09,Stuttgart,0
2020-08-10,Stuttgart,0
2020-08-11,Stuttgart,0
2020-08-12,Stuttgart,0
2020-08-13,Stuttgart,0
2020-08-14,Stuttgart,0
2020-08-15,Stuttgart,0
2020-08-16,Stuttgart,0
2020-08-17,Stuttgart,0
2020-08-18,Stuttgart,0
2020-08-19,Stuttgart,0
2020-08-20,Stuttgart,0
2020-08-21,Stuttgart,0
2020-08-22,Stuttgart,0
2020-08-23,Stuttgart,0
2020-08-24,Stuttgart,0
2020-08-25,Stuttgart,0
2020-08-26,Stuttgart,0
2020-08-27,Stuttgart,0
2020-08-28,Stuttgart,0
2020-08-29,Stuttgart,0
2020-08-30,Stuttgart,0
2020-08-31,Stuttgart,0
2020-09-01,Stuttgart,0.19
2020-09-02,Stuttgart,0.37
2020-09-03,Stuttgart,0.37
2020-09-04,Stuttgart,0.37
2020-09-05,Stuttgart,0.56
2020-09-06,Stuttgart,0.74
2020-09-07,Stuttgart,0.74
2020-09-08,Stuttgart,0.56
2020-09-09,Stuttgart,0.37
2020-09-10,Stuttgart,0.37
2020-09-11,Stuttgart,0.37
2020-09-12,Stuttgart,0.19
2020-09-13,Stuttgart,0.37
2020-09-14,Stuttgart,0.37
2020-09-15,Stuttgart,0.56
2020-09-16,Stuttgart,0.56
2020-09-17,Stuttgart,0.56
2020-09-18,Stuttgart,0.56
2020-09-19,Stuttgart,0.74
2020-09-20,Stuttgart,0.37
2020-09-21,Stuttgart,0.37
2020-09-22,Stuttgart,0.74
2020-09-23,Stuttgart,0.93
2020-09-24,Stuttgart,0.93
2020-09-25,Stuttgart,0.93
2020-09-26,Stuttgart,0.93
2020-09-27,Stuttgart,1.3
2020-09-28,Stuttgart,1.67
2020-09-29,Stuttgart,1.49
2020-09-30,Stuttgart,1.3
2020-10-01,Stuttgart,1.49
2020-10-02,Stuttgart,2.97
2020-10-03,Stuttgart,2.97
2020-10-04,Stuttgart,2.97
2020-10-05,Stuttgart,2.97
2020-10-06,Stuttgart,3.71
2020-10-07,Stuttgart,5.57
2020-10-08,Stuttgart,5.76
2020-10-09,Stuttgart,5.01
2020-10-10,Stuttgart,5.94
2020-10-11,Stuttgart,6.31
2020-10-12,Stuttgart,7.61
2020-10-13,Stuttgart,7.8
2020-10-14,Stuttgart,6.87
2020-10-15,Stuttgart,7.43
2020-10-16,Stuttgart,7.43
2020-10-17,Stuttgart,7.06
2020-10-18,Stuttgart,7.43
2020-10-19,Stuttgart,6.5
2020-10-20,Stuttgart,6.69
2020-10-21,Stuttgart,8.54
2020-10-22,Stuttgart,8.73
2020-10-23,Stuttgart,9.29
2020-10-24,Stuttgart,10.77
2020-10-25,Stuttgart,12.81
2020-10-26,Stuttgart,14.67
2020-10-27,Stuttgart,14.49
2020-10-28,Stuttgart,12.63
2020-10-29,Stuttgart,13
2020-10-30,Stuttgart,13.56
2020-10-31,Stuttgart,13.19
2020-11-01,Stuttgart,13
2020-11-02,Stuttgart,12.07
2020-11-03,Stuttgart,12.44
2020-11-04,Stuttgart,13.37
2020-11-05,Stuttgart,13
2020-11-06,Stuttgart,13.19
2020-11-07,Stuttgart,13.56
2020-11-08,Stuttgart,14.3
2020-11-09,Stuttgart,15.79
2020-11-10,Stuttgart,17.46
2020-11-11,Stuttgart,19.31
2020-11-12,Stuttgart,21.17
2020-11-13,Stuttgart,22.66
2020-11-14,Stuttgart,25.81
2020-11-15,Stuttgart,26.37
2020-11-16,Stuttgart,27.67
2020-11-17,Stuttgart,27.67
2020-11-18,Stuttgart,26.93
2020-11-19,Stuttgart,25.63
2020-11-20,Stuttgart,23.77
2020-11-21,Stuttgart,20.99
2020-11-22,Stuttgart,19.87
2020-11-23,Stuttgart,19.31
2020-11-24,Stuttgart,21.17
2020-11-25,Stuttgart,21.36
2020-11-26,Stuttgart,20.99
2020-11-27,Stuttgart,23.77
2020-11-28,Stuttgart,24.33
2020-11-29,Stuttgart,24.33
2020-11-30,Stuttgart,26.56
2020-12-01,Stuttgart,27.49
2020-12-02,Stuttgart,27.49
2020-12-03,Stuttgart,27.3
2020-12-04,Stuttgart,26.93
2020-12-05,Stuttgart,29.34
2020-12-06,Stuttgart,30.64
2020-12-07,Stuttgart,29.34
2020-12-08,Stuttgart,27.49
2020-12-09,Stuttgart,27.49
2020-12-10,Stuttgart,28.04
2020-12-11,Stuttgart,28.23
2020-12-12,Stuttgart,27.3
2020-12-13,Stuttgart,26.37
2020-12-14,Stuttgart,26.74
2020-12-15,Stuttgart,26
2020-12-16,Stuttgart,24.14
2020-12-17,Stuttgart,24.89
2020-12-18,Stuttgart,25.26
2020-12-19,Stuttgart,24.33
2020-12-20,Stuttgart,24.51
2020-12-21,Stuttgart,22.47
2020-12-22,Stuttgart,20.06
2020-12-23,Stuttgart,21.17
2020-12-24,Stuttgart,20.99
2020-12-25,Stuttgart,18.76
2020-12-26,Stuttgart,18.76
2020-12-27,Stuttgart,17.46
2020-12-28,Stuttgart,16.9
2020-12-29,Stuttgart,16.53
2020-12-30,Stuttgart,15.23
2020-12-31,Stuttgart,13.19
2021-01-01,Stuttgart,11.89
2021-01-02,Stuttgart,10.4
2021-01-03,Stuttgart,9.84
2021-01-04,Stuttgart,8.36
2021-01-05,Stuttgart,8.73
2021-01-06,Stuttgart,8.36
2021-01-07,Stuttgart,8.17
2021-01-08,Stuttgart,7.24
2021-01-09,Stuttgart,5.2
2021-01-10,Stuttgart,4.09
2021-01-11,Stuttgart,3.56
2021-01-12,Stuttgart,2.95
2020-05-28,Tokyo,2.42
2020-05-29,Tokyo,2.16
2020-05-30,Tokyo,2.08
2020-05-31,Tokyo,1.82
2020-06-01,Tokyo,1.49
2020-06-02,Tokyo,1.3
2020-06-03,Tokyo,0.93
2020-06-04,Tokyo,1.11
2020-06-05,Tokyo,1.11
2020-06-06,Tokyo,0.93
2020-06-07,Tokyo,0.93
2020-06-08,Tokyo,0.74
2020-06-09,Tokyo,0.74
2020-06-10,Tokyo,0.93
2020-06-11,Tokyo,0.56
2020-06-12,Tokyo,0.56
2020-06-13,Tokyo,0.93
2020-06-14,Tokyo,1.11
2020-06-15,Tokyo,1.11
2020-06-16,Tokyo,0.74
2020-06-17,Tokyo,1.11
2020-06-18,Tokyo,1.11
2020-06-19,Tokyo,1.11
2020-06-20,Tokyo,1.3
2020-06-21,Tokyo,1.11
2020-06-22,Tokyo,1.49
2020-06-23,Tokyo,1.49
2020-06-24,Tokyo,0.93
2020-06-25,Tokyo,0.93
2020-06-26,Tokyo,0.93
2020-06-27,Tokyo,0.37
2020-06-28,Tokyo,0.37
2020-06-29,Tokyo,0
2020-06-30,Tokyo,0
2020-07-01,Tokyo,0
2020-07-02,Tokyo,0
2020-07-03,Tokyo,0
2020-07-04,Tokyo,0
2020-07-05,Tokyo,0
2020-07-06,Tokyo,0
2020-07-07,Tokyo,0
2020-07-08,Tokyo,0
2020-07-09,Tokyo,0
2020-07-10,Tokyo,0
2020-07-11,Tokyo,0
2020-07-12,Tokyo,0
2020-07-13,Tokyo,0.19
2020-07-14,Tokyo,0.19
2020-07-15,Tokyo,0.19
2020-07-16,Tokyo,0.19
2020-07-17,Tokyo,0.37
2020-07-18,Tokyo,0.37
2020-07-19,Tokyo,0.37
2020-07-20,Tokyo,0.19
2020-07-21,Tokyo,0.19
2020-07-22,Tokyo,0.37
2020-07-23,Tokyo,0.37
2020-07-24,Tokyo,0.19
2020-07-25,Tokyo,0.19
2020-07-26,Tokyo,0.19
2020-07-27,Tokyo,0.56
2020-07-28,Tokyo,0.56
2020-07-29,Tokyo,0.74
2020-07-30,Tokyo,0.74
2020-07-31,Tokyo,0.93
2020-08-01,Tokyo,0.93
2020-08-02,Tokyo,0.93
2020-08-03,Tokyo,0.56
2020-08-04,Tokyo,0.56
2020-08-05,Tokyo,0.19
2020-08-06,Tokyo,0.19
2020-08-07,Tokyo,0.19
2020-08-08,Tokyo,0.19
2020-08-09,Tokyo,0.56
2020-08-10,Tokyo,0.93
2020-08-11,Tokyo,0.93
2020-08-12,Tokyo,0.93
2020-08-13,Tokyo,1.3
2020-08-14,Tokyo,1.11
2020-08-15,Tokyo,1.86
2020-08-16,Tokyo,2.04
2020-08-17,Tokyo,1.67
2020-08-18,Tokyo,2.23
2020-08-19,Tokyo,2.23
2020-08-20,Tokyo,1.86
2020-08-21,Tokyo,2.23
2020-08-22,Tokyo,1.86
2020-08-23,Tokyo,1.67
2020-08-24,Tokyo,1.67
2020-08-25,Tokyo,1.49
2020-08-26,Tokyo,1.49
2020-08-27,Tokyo,1.86
2020-08-28,Tokyo,2.04
2020-08-29,Tokyo,1.86
2020-08-30,Tokyo,1.49
2020-08-31,Tokyo,1.49
2020-09-01,Tokyo,2.04
2020-09-02,Tokyo,2.04
2020-09-03,Tokyo,1.67
2020-09-04,Tokyo,1.11
2020-09-05,Tokyo,2.6
2020-09-06,Tokyo,2.79
2020-09-07,Tokyo,2.79
2020-09-08,Tokyo,2.04
2020-09-09,Tokyo,2.41
2020-09-10,Tokyo,2.41
2020-09-11,Tokyo,2.79
2020-09-12,Tokyo,1.11
2020-09-13,Tokyo,1.86
2020-09-14,Tokyo,1.86
2020-09-15,Tokyo,1.86
2020-09-16,Tokyo,1.49
2020-09-17,Tokyo,1.49
2020-09-18,Tokyo,1.3
2020-09-19,Tokyo,1.3
2020-09-20,Tokyo,0.56
2020-09-21,Tokyo,1.11
2020-09-22,Tokyo,1.67
2020-09-23,Tokyo,1.86
2020-09-24,Tokyo,1.86
2020-09-25,Tokyo,2.79
2020-09-26,Tokyo,2.97
2020-09-27,Tokyo,2.97
2020-09-28,Tokyo,2.6
2020-09-29,Tokyo,1.86
2020-09-30,Tokyo,1.67
2020-10-01,Tokyo,2.04
2020-10-02,Tokyo,1.3
2020-10-03,Tokyo,1.3
2020-10-04,Tokyo,1.49
2020-10-05,Tokyo,1.49
2020-10-06,Tokyo,2.23
2020-10-07,Tokyo,2.23
2020-10-08,Tokyo,1.86
2020-10-09,Tokyo,1.49
2020-10-10,Tokyo,1.67
2020-10-11,Tokyo,1.67
2020-10-12,Tokyo,1.86
2020-10-13,Tokyo,1.86
2020-10-14,Tokyo,2.41
2020-10-15,Tokyo,2.41
2020-10-16,Tokyo,2.79
2020-10-17,Tokyo,2.6
2020-10-18,Tokyo,2.6
2020-10-19,Tokyo,2.79
2020-10-20,Tokyo,2.04
2020-10-21,Tokyo,1.49
2020-10-22,Tokyo,1.86
2020-10-23,Tokyo,1.49
2020-10-24,Tokyo,1.49
2020-10-25,Tokyo,1.11
2020-10-26,Tokyo,2.41
2020-10-27,Tokyo,2.79
2020-10-28,Tokyo,2.79
2020-10-29,Tokyo,2.41
2020-10-30,Tokyo,3.16
2020-10-31,Tokyo,2.97
2020-11-01,Tokyo,2.97
2020-11-02,Tokyo,1.49
2020-11-03,Tokyo,1.11
2020-11-04,Tokyo,1.11
2020-11-05,Tokyo,1.11
2020-11-06,Tokyo,0.56
2020-11-07,Tokyo,0.56
2020-11-08,Tokyo,0.56
2020-11-09,Tokyo,0.19
2020-11-10,Tokyo,0.19
2020-11-11,Tokyo,0.19
2020-11-12,Tokyo,0.19
2020-11-13,Tokyo,0
2020-11-14,Tokyo,0.74
2020-11-15,Tokyo,0.74
2020-11-16,Tokyo,0.74
2020-11-17,Tokyo,0.74
2020-11-18,Tokyo,0.74
2020-11-19,Tokyo,0.74
2020-11-20,Tokyo,0.74
2020-11-21,Tokyo,0
2020-11-22,Tokyo,0.56
2020-11-23,Tokyo,1.11
2020-11-24,Tokyo,1.67
2020-11-25,Tokyo,1.67
2020-11-26,Tokyo,1.67
2020-11-27,Tokyo,1.67
2020-11-28,Tokyo,1.67
2020-11-29,Tokyo,2.04
2020-11-30,Tokyo,1.86
2020-12-01,Tokyo,1.3
2020-12-02,Tokyo,1.67
2020-12-03,Tokyo,1.67
2020-12-04,Tokyo,2.79
2020-12-05,Tokyo,3.9
2020-12-06,Tokyo,3.9
2020-12-07,Tokyo,3.9
2020-12-08,Tokyo,4.83
2020-12-09,Tokyo,4.46
2020-12-10,Tokyo,4.46
2020-12-11,Tokyo,3.9
2020-12-12,Tokyo,4.46
2020-12-13,Tokyo,5.39
2020-12-14,Tokyo,5.01
2020-12-15,Tokyo,4.83
2020-12-16,Tokyo,5.76
2020-12-17,Tokyo,5.76
2020-12-18,Tokyo,5.39
2020-12-19,Tokyo,3.71
2020-12-20,Tokyo,3.71
2020-12-21,Tokyo,3.71
2020-12-22,Tokyo,2.97
2020-12-23,Tokyo,3.9
2020-12-24,Tokyo,3.9
2020-12-25,Tokyo,4.83
2020-12-26,Tokyo,5.76
2020-12-27,Tokyo,4.64
2020-12-28,Tokyo,5.57
2020-12-29,Tokyo,6.31
2020-12-30,Tokyo,4.46
2020-12-31,Tokyo,4.64
2021-01-01,Tokyo,3.9
2021-01-02,Tokyo,5.57
2021-01-03,Tokyo,6.31
2021-01-04,Tokyo,7.43
2021-01-05,Tokyo,7.99
2021-01-06,Tokyo,9.47
2021-01-07,Tokyo,9.84
2021-01-08,Tokyo,10.21
2021-01-09,Tokyo,7.99
2021-01-10,Tokyo,7.64
2021-01-11,Tokyo,6.69
2021-01-12,Tokyo,6.35
2020-01-22,Toronto,0
2020-01-23,Toronto,0
2020-01-24,Toronto,0
2020-01-25,Toronto,0
2020-01-26,Toronto,0
2020-01-27,Toronto,0
2020-01-28,Toronto,0
2020-01-29,Toronto,0
2020-01-30,Toronto,0
2020-01-31,Toronto,0
2020-02-01,Toronto,0
2020-02-02,Toronto,0
2020-02-03,Toronto,0
2020-02-04,Toronto,0
2020-02-05,Toronto,0
2020-02-06,Toronto,0
2020-02-07,Toronto,0
2020-02-08,Toronto,0
2020-02-09,Toronto,0
2020-02-10,Toronto,0
2020-02-11,Toronto,0
2020-02-12,Toronto,0
2020-02-13,Toronto,0
2020-02-14,Toronto,0
2020-02-15,Toronto,0
2020-02-16,Toronto,0
2020-02-17,Toronto,0
2020-02-18,Toronto,0
2020-02-19,Toronto,0
2020-02-20,Toronto,0
2020-02-21,Toronto,0
2020-02-22,Toronto,0
2020-02-23,Toronto,0
2020-02-24,Toronto,0
2020-02-25,Toronto,0
2020-02-26,Toronto,0
2020-02-27,Toronto,0
2020-02-28,Toronto,0
2020-02-29,Toronto,0
2020-03-01,Toronto,0
2020-03-02,Toronto,0
2020-03-03,Toronto,0
2020-03-04,Toronto,0
2020-03-05,Toronto,0
2020-03-06,Toronto,0
2020-03-07,Toronto,0
2020-03-08,Toronto,0
2020-03-09,Toronto,0
2020-03-10,Toronto,0
2020-03-11,Toronto,0
2020-03-12,Toronto,0
2020-03-13,Toronto,0
2020-03-14,Toronto,0.19
2020-03-15,Toronto,0.19
2020-03-16,Toronto,0.19
2020-03-17,Toronto,0.37
2020-03-18,Toronto,0.56
2020-03-19,Toronto,0.93
2020-03-20,Toronto,1.11
2020-03-21,Toronto,1.11
2020-03-22,Toronto,1.3
2020-03-23,Toronto,2.23
2020-03-24,Toronto,2.97
2020-03-25,Toronto,2.79
2020-03-26,Toronto,2.97
2020-03-27,Toronto,4.64
2020-03-28,Toronto,4.83
2020-03-29,Toronto,5.39
2020-03-30,Toronto,7.43
2020-03-31,Toronto,9.1
2020-04-01,Toronto,14.11
2020-04-02,Toronto,18.2
2020-04-03,Toronto,22.1
2020-04-04,Toronto,22.29
2020-04-05,Toronto,21.54
2020-04-06,Toronto,27.3
2020-04-07,Toronto,28.79
2020-04-08,Toronto,29.53
2020-04-09,Toronto,28.79
2020-04-10,Toronto,26.19
2020-04-11,Toronto,33.61
