date,state,deathIncrease_cor
2020-09-20,OK,6.57142857142857
2020-09-21,OK,7.28571428571429
2020-09-22,OK,7.71428571428572
2020-09-23,OK,8.71428571428571
2020-09-24,OK,8.28571428571429
2020-09-25,OK,8.42857142857143
2020-09-26,OK,8
2020-09-27,OK,8.71428571428571
2020-09-28,OK,7.71428571428571
2020-09-29,OK,7.28571428571428
2020-09-30,OK,6.71428571428571
2020-10-01,OK,6.85714285714286
2020-10-02,OK,6.85714285714286
2020-10-03,OK,6.85714285714286
2020-10-04,OK,6.28571428571428
2020-10-05,OK,7.14285714285714
2020-10-06,OK,6.71428571428571
2020-10-07,OK,6.28571428571428
2020-10-08,OK,6.57142857142857
2020-10-09,OK,7
2020-10-10,OK,7.57142857142857
2020-10-11,OK,8.14285714285714
2020-10-12,OK,8.28571428571428
2020-10-13,OK,9
2020-10-14,OK,10.4285714285714
2020-10-15,OK,10.4285714285714
2020-10-16,OK,9.85714285714285
2020-10-17,OK,10.2857142857143
2020-10-18,OK,11.1428571428571
2020-10-19,OK,11.1428571428571
2020-10-20,OK,11.4285714285714
2020-10-21,OK,11
2020-10-22,OK,11.1428571428571
2020-10-23,OK,11.1428571428571
2020-10-24,OK,11.7142857142857
2020-10-25,OK,10.8571428571429
2020-10-26,OK,12.1428571428571
2020-10-27,OK,13.1428571428571
2020-10-28,OK,13.1428571428571
2020-10-29,OK,13.7142857142857
2020-10-30,OK,14.7142857142857
2020-10-31,OK,14.5714285714286
2020-11-01,OK,15.1428571428571
2020-11-02,OK,15.2857142857143
2020-11-03,OK,14.7142857142857
2020-11-04,OK,13.1428571428571
2020-11-05,OK,13.2857142857143
2020-11-06,OK,12.8571428571429
2020-11-07,OK,10.8571428571429
2020-11-08,OK,11.1428571428571
2020-11-09,OK,9.71428571428571
2020-11-10,OK,9.14285714285714
2020-11-11,OK,12.4285714285714
2020-11-12,OK,12.8571428571429
2020-11-13,OK,13.4285714285714
2020-11-14,OK,13.2857142857143
2020-11-15,OK,14.2857142857143
2020-11-16,OK,15.2857142857143
2020-11-17,OK,15.7142857142857
2020-11-18,OK,15.4285714285714
2020-11-19,OK,15.1428571428571
2020-11-20,OK,15.8571428571429
2020-11-21,OK,17.1428571428571
2020-11-22,OK,15.7142857142857
2020-11-23,OK,13.1428571428571
2020-11-24,OK,14.4285714285714
2020-11-25,OK,13.2857142857143
2020-11-26,OK,14.5714285714286
2020-11-27,OK,13.4285714285714
2020-11-28,OK,13.4285714285714
2020-11-29,OK,18.8571428571429
2020-11-30,OK,22.2857142857143
2020-12-01,OK,22.2857142857143
2020-12-02,OK,22.4285714285714
2020-12-03,OK,22.8571428571429
2020-12-04,OK,24
2020-12-05,OK,23.4285714285714
2020-12-06,OK,19
2020-12-07,OK,20.5714285714286
2020-12-08,OK,21
2020-12-09,OK,24
2020-12-10,OK,24
2020-12-11,OK,23
2020-12-12,OK,23.4285714285714
2020-12-13,OK,26.1428571428571
2020-12-14,OK,23.4285714285714
2020-12-15,OK,22
2020-12-16,OK,21
2020-12-17,OK,21.1428571428571
2020-12-18,OK,20.8571428571429
2020-12-19,OK,22
2020-12-20,OK,22.1428571428571
2020-12-21,OK,26.2857142857143
2020-12-22,OK,23.8571428571429
2020-12-23,OK,24
2020-12-24,OK,22.5714285714286
2020-12-25,OK,23.5714285714286
2020-12-26,OK,23.5714285714286
2020-12-27,OK,24.2857142857143
2020-12-28,OK,23
2020-12-29,OK,23
2020-12-30,OK,24.2857142857143
2020-12-31,OK,25.2857142857143
2021-01-01,OK,24.1428571428571
2021-01-02,OK,23.7142857142857
2021-01-03,OK,25.7142857142857
2021-01-04,OK,26.1428571428571
2021-01-05,OK,30.5714285714286
2021-01-06,OK,30.1428571428571
2021-01-07,OK,30.5714285714286
2021-01-08,OK,31.8571428571429
2021-01-09,OK,33.2857142857143
2021-01-10,OK,30.7142857142857
2021-01-11,OK,30
2021-01-12,OK,31.7142857142857
2021-01-13,OK,30.5714285714286
2021-01-14,OK,32.2857142857143
2021-01-15,OK,31.2857142857143
2021-01-16,OK,33.2857142857143
2021-01-17,OK,33.8571428571429
2021-01-18,OK,36.8571428571429
2021-01-19,OK,37.4285714285714
2021-01-20,OK,39.8571428571429
2021-01-21,OK,41.7142857142857
2021-01-22,OK,42.7142857142857
2021-01-23,OK,40.8571428571429
2021-01-24,OK,43.2857142857143
2021-01-25,OK,40.4285714285714
2021-01-26,OK,40.5714285714286
2021-01-27,OK,39
2021-01-28,OK,38.2857142857143
2021-01-29,OK,38.7142857142857
2021-01-30,OK,39.8571428571429
2021-01-31,OK,38
2021-02-01,OK,36.8571428571429
2021-02-02,OK,34.1428571428571
2021-02-03,OK,36.7142857142857
2021-02-04,OK,38
2021-02-05,OK,36.1428571428571
2021-02-06,OK,38.2857142857143
2021-02-07,OK,36.3265306122449
2021-02-08,OK,37.9387755102041
2021-02-09,OK,39.265306122449
2020-03-04,OR,0
2020-03-05,OR,0
2020-03-06,OR,0
2020-03-07,OR,0
2020-03-08,OR,0
2020-03-09,OR,0
2020-03-10,OR,0
2020-03-11,OR,0
2020-03-12,OR,0
2020-03-13,OR,0
2020-03-14,OR,0
2020-03-15,OR,0
2020-03-16,OR,0.428571428571428
2020-03-17,OR,0.428571428571428
2020-03-18,OR,0.428571428571428
2020-03-19,OR,0.428571428571428
2020-03-20,OR,0.571428571428571
2020-03-21,OR,0.714285714285714
2020-03-22,OR,1.14285714285714
2020-03-23,OR,0.714285714285714
2020-03-24,OR,1.14285714285714
2020-03-25,OR,1.28571428571429
2020-03-26,OR,1.42857142857143
2020-03-27,OR,1.28571428571429
2020-03-28,OR,1.57142857142857
2020-03-29,OR,1.42857142857143
2020-03-30,OR,1.42857142857143
2020-03-31,OR,1.42857142857143
2020-04-01,OR,1.42857142857143
2020-04-02,OR,1.85714285714286
2020-04-03,OR,2
2020-04-04,OR,1.57142857142857
2020-04-05,OR,2.14285714285714
2020-04-06,OR,2.14285714285714
2020-04-07,OR,3.28571428571429
2020-04-08,OR,3.14285714285714
2020-04-09,OR,3.14285714285714
2020-04-10,OR,3.57142857142857
2020-04-11,OR,3.71428571428571
2020-04-12,OR,3.14285714285714
2020-04-13,OR,3.57142857142857
2020-04-14,OR,2.85714285714286
2020-04-15,OR,3.71428571428571
2020-04-16,OR,3.42857142857143
2020-04-17,OR,3.14285714285714
2020-04-18,OR,3.14285714285714
2020-04-19,OR,3.28571428571429
2020-04-20,OR,2.85714285714286
2020-04-21,OR,2.71428571428571
2020-04-22,OR,2.28571428571429
2020-04-23,OR,2.14285714285714
2020-04-24,OR,2.42857142857143
2020-04-25,OR,2.42857142857143
2020-04-26,OR,2
2020-04-27,OR,3.28571428571429
2020-04-28,OR,2.85714285714286
2020-04-29,OR,2.57142857142857
2020-04-30,OR,3.14285714285714
2020-05-01,OR,2.57142857142857
2020-05-02,OR,2.42857142857143
2020-05-03,OR,3
2020-05-04,OR,2
2020-05-05,OR,2.57142857142857
2020-05-06,OR,2.85714285714286
2020-05-07,OR,2.57142857142857
2020-05-08,OR,2.57142857142857
2020-05-09,OR,3
2020-05-10,OR,2.42857142857143
2020-05-11,OR,2.71428571428571
2020-05-12,OR,2.28571428571429
2020-05-13,OR,1.85714285714286
2020-05-14,OR,1.42857142857143
2020-05-15,OR,1.42857142857143
2020-05-16,OR,1.14285714285714
2020-05-17,OR,1.42857142857143
2020-05-18,OR,1.42857142857143
2020-05-19,OR,1.14285714285714
2020-05-20,OR,1.42857142857143
2020-05-21,OR,1.42857142857143
2020-05-22,OR,1.57142857142857
2020-05-23,OR,1.42857142857143
2020-05-24,OR,1.14285714285714
2020-05-25,OR,0.571428571428571
2020-05-26,OR,0.857142857142857
2020-05-27,OR,0.571428571428572
2020-05-28,OR,0.857142857142857
2020-05-29,OR,0.714285714285714
2020-05-30,OR,0.857142857142857
2020-05-31,OR,1.28571428571429
2020-06-01,OR,1.57142857142857
2020-06-02,OR,1.14285714285714
2020-06-03,OR,1.42857142857143
2020-06-04,OR,1.42857142857143
2020-06-05,OR,1.57142857142857
2020-06-06,OR,1.42857142857143
2020-06-07,OR,1.71428571428571
2020-06-08,OR,1.42857142857143
2020-06-09,OR,1.71428571428571
2020-06-10,OR,1.71428571428571
2020-06-11,OR,1.57142857142857
2020-06-12,OR,1.71428571428571
2020-06-13,OR,2.28571428571429
2020-06-14,OR,1.85714285714286
2020-06-15,OR,2
2020-06-16,OR,2.28571428571429
2020-06-17,OR,2.14285714285714
2020-06-18,OR,2.14285714285714
2020-06-19,OR,2
2020-06-20,OR,1.71428571428571
2020-06-21,OR,1.42857142857143
2020-06-22,OR,1.71428571428571
2020-06-23,OR,1.42857142857143
2020-06-24,OR,2
2020-06-25,OR,1.85714285714286
2020-06-26,OR,1.71428571428571
2020-06-27,OR,1.71428571428571
2020-06-28,OR,2.14285714285714
2020-06-29,OR,1.85714285714286
2020-06-30,OR,1.71428571428571
2020-07-01,OR,1
2020-07-02,OR,1.57142857142857
2020-07-03,OR,1.85714285714286
2020-07-04,OR,1.57142857142857
2020-07-05,OR,1.85714285714286
2020-07-06,OR,2.28571428571429
2020-07-07,OR,3
2020-07-08,OR,3.28571428571429
2020-07-09,OR,2.71428571428571
2020-07-10,OR,2.71428571428571
2020-07-11,OR,3.14285714285714
2020-07-12,OR,3.42857142857143
2020-07-13,OR,3.28571428571429
2020-07-14,OR,2.71428571428571
2020-07-15,OR,3.14285714285714
2020-07-16,OR,3.57142857142857
2020-07-17,OR,3.71428571428571
2020-07-18,OR,3.57142857142857
2020-07-19,OR,3.57142857142857
2020-07-20,OR,3.14285714285714
2020-07-21,OR,3.42857142857143
2020-07-22,OR,4
2020-07-23,OR,4.14285714285714
2020-07-24,OR,4.14285714285714
2020-07-25,OR,3.85714285714286
2020-07-26,OR,4.85714285714286
2020-07-27,OR,6
2020-07-28,OR,6.14285714285714
2020-07-29,OR,5.71428571428571
2020-07-30,OR,5.57142857142857
2020-07-31,OR,5.28571428571429
2020-08-01,OR,5.57142857142857
2020-08-02,OR,4.28571428571429
2020-08-03,OR,3.85714285714286
2020-08-04,OR,3.28571428571429
2020-08-05,OR,3.71428571428571
2020-08-06,OR,4.28571428571429
2020-08-07,OR,4.28571428571429
2020-08-08,OR,4.14285714285714
2020-08-09,OR,5
2020-08-10,OR,5.28571428571429
2020-08-11,OR,6.28571428571429
2020-08-12,OR,5.28571428571429
2020-08-13,OR,4.42857142857143
2020-08-14,OR,4.57142857142857
2020-08-15,OR,4.42857142857143
2020-08-16,OR,4.14285714285714
2020-08-17,OR,4.71428571428571
2020-08-18,OR,4.14285714285714
2020-08-19,OR,4.14285714285714
2020-08-20,OR,4.42857142857143
2020-08-21,OR,4.14285714285714
2020-08-22,OR,4.57142857142857
2020-08-23,OR,4.42857142857143
2020-08-24,OR,3.57142857142857
2020-08-25,OR,3.71428571428571
2020-08-26,OR,4.71428571428571
2020-08-27,OR,5.28571428571428
2020-08-28,OR,5.85714285714286
2020-08-29,OR,5.57142857142857
2020-08-30,OR,5.28571428571429
2020-08-31,OR,5
2020-09-01,OR,4.57142857142857
2020-09-02,OR,4
2020-09-03,OR,3.71428571428571
2020-09-04,OR,3.28571428571429
2020-09-05,OR,3.28571428571429
2020-09-06,OR,3
2020-09-07,OR,3.71428571428571
2020-09-08,OR,3.85714285714286
2020-09-09,OR,3.42857142857143
2020-09-10,OR,3.57142857142857
2020-09-11,OR,4
2020-09-12,OR,4.14285714285714
2020-09-13,OR,4.71428571428571
2020-09-14,OR,3.85714285714286
2020-09-15,OR,3.42857142857143
2020-09-16,OR,3.14285714285714
2020-09-17,OR,2.85714285714286
2020-09-18,OR,2.42857142857143
2020-09-19,OR,2.57142857142857
2020-09-20,OR,1.85714285714286
2020-09-21,OR,2.42857142857143
2020-09-22,OR,2.57142857142857
2020-09-23,OR,3
2020-09-24,OR,3
2020-09-25,OR,3
2020-09-26,OR,2.57142857142857
2020-09-27,OR,3.28571428571429
2020-09-28,OR,3
2020-09-29,OR,3
2020-09-30,OR,3
2020-10-01,OR,3.57142857142857
2020-10-02,OR,3.57142857142857
2020-10-03,OR,3.57142857142857
2020-10-04,OR,3.71428571428571
2020-10-05,OR,3.42857142857143
2020-10-06,OR,4.85714285714286
2020-10-07,OR,4.85714285714286
2020-10-08,OR,4
2020-10-09,OR,3.85714285714286
2020-10-10,OR,3.85714285714286
2020-10-11,OR,3.42857142857143
2020-10-12,OR,3.57142857142857
2020-10-13,OR,2.42857142857143
2020-10-14,OR,2.85714285714286
2020-10-15,OR,3
2020-10-16,OR,3
2020-10-17,OR,4.14285714285714
2020-10-18,OR,4
2020-10-19,OR,3.85714285714286
2020-10-20,OR,5
2020-10-21,OR,4.57142857142857
2020-10-22,OR,4.71428571428571
2020-10-23,OR,4.71428571428571
2020-10-24,OR,3.85714285714286
2020-10-25,OR,4.42857142857143
2020-10-26,OR,5.14285714285714
2020-10-27,OR,3.85714285714286
2020-10-28,OR,3.71428571428571
2020-10-29,OR,5.14285714285714
2020-10-30,OR,5.42857142857143
2020-10-31,OR,5.28571428571429
2020-11-01,OR,5.28571428571428
2020-11-02,OR,4.85714285714286
2020-11-03,OR,5.28571428571429
2020-11-04,OR,5.85714285714286
2020-11-05,OR,5.71428571428571
2020-11-06,OR,5.57142857142857
2020-11-07,OR,6
2020-11-08,OR,5.14285714285714
2020-11-09,OR,5.28571428571429
2020-11-10,OR,5.14285714285714
2020-11-11,OR,5.28571428571429
2020-11-12,OR,4.28571428571429
2020-11-13,OR,4.42857142857143
2020-11-14,OR,4.42857142857143
2020-11-15,OR,5.85714285714286
2020-11-16,OR,6.57142857142857
2020-11-17,OR,8.85714285714286
2020-11-18,OR,8.42857142857143
2020-11-19,OR,8.57142857142857
2020-11-20,OR,8.42857142857143
2020-11-21,OR,8.71428571428572
2020-11-22,OR,9.85714285714286
2020-11-23,OR,11.2857142857143
2020-11-24,OR,10.5714285714286
2020-11-25,OR,10.4285714285714
2020-11-26,OR,11
2020-11-27,OR,12.1428571428571
2020-11-28,OR,12.2857142857143
2020-11-29,OR,12.7142857142857
2020-11-30,OR,12.2857142857143
2020-12-01,OR,13
2020-12-02,OR,16.8571428571429
2020-12-03,OR,18.7142857142857
2020-12-04,OR,18.2857142857143
2020-12-05,OR,19
2020-12-06,OR,20.5714285714286
2020-12-07,OR,22.4285714285714
2020-12-08,OR,21.4285714285714
2020-12-09,OR,19.2857142857143
2020-12-10,OR,17.5714285714286
2020-12-11,OR,17.4285714285714
2020-12-12,OR,16.5714285714286
2020-12-13,OR,19.1428571428571
2020-12-14,OR,21.7142857142857
2020-12-15,OR,22.8571428571429
2020-12-16,OR,23.7142857142857
2020-12-17,OR,27.1428571428571
2020-12-18,OR,26.5714285714286
2020-12-19,OR,26.5714285714286
2020-12-20,OR,24
2020-12-21,OR,20.1428571428571
2020-12-22,OR,18.8571428571429
2020-12-23,OR,16.8571428571429
2020-12-24,OR,11.7142857142857
2020-12-25,OR,12.2857142857143
2020-12-26,OR,12.2857142857143
2020-12-27,OR,9.57142857142857
2020-12-28,OR,9.28571428571428
2020-12-29,OR,8.85714285714286
2020-12-30,OR,9.71428571428572
2020-12-31,OR,10
2021-01-01,OR,10.4285714285714
2021-01-02,OR,10.4285714285714
2021-01-03,OR,14.4285714285714
2021-01-04,OR,12.8571428571429
2021-01-05,OR,13
2021-01-06,OR,12.1428571428571
2021-01-07,OR,15.8571428571429
2021-01-08,OR,15
2021-01-09,OR,15.2857142857143
2021-01-10,OR,16.7142857142857
2021-01-11,OR,21.4285714285714
2021-01-12,OR,24.1428571428571
2021-01-13,OR,26.1428571428571
2021-01-14,OR,28
2021-01-15,OR,27.8571428571429
2021-01-16,OR,27.1428571428571
2021-01-17,OR,20.1428571428571
2021-01-18,OR,17.7142857142857
2021-01-19,OR,15.1428571428571
2021-01-20,OR,15.2857142857143
2021-01-21,OR,11.1428571428571
2021-01-22,OR,11.4285714285714
2021-01-23,OR,11.2857142857143
2021-01-24,OR,13.7142857142857
2021-01-25,OR,13.1428571428571
2021-01-26,OR,12.4285714285714
2021-01-27,OR,10.4285714285714
2021-01-28,OR,11.4285714285714
2021-01-29,OR,11
2021-01-30,OR,10.8571428571429
2021-01-31,OR,11
2021-02-01,OR,9.57142857142857
2021-02-02,OR,9.71428571428571
2021-02-03,OR,9.14285714285714
2021-02-04,OR,8.85714285714286
2021-02-05,OR,9.42857142857143
2021-02-06,OR,9.42857142857143
2021-02-07,OR,7.48979591836735
2021-02-08,OR,7.40816326530612
2021-02-09,OR,7.75510204081633
2020-03-03,PA,0
2020-03-04,PA,0
2020-03-05,PA,0
2020-03-06,PA,0
2020-03-07,PA,0
2020-03-08,PA,0
2020-03-09,PA,0
2020-03-10,PA,0
2020-03-11,PA,0
2020-03-12,PA,0
2020-03-13,PA,0
2020-03-14,PA,0
2020-03-15,PA,0.142857142857143
2020-03-16,PA,0.142857142857143
2020-03-17,PA,0.142857142857143
2020-03-18,PA,0.285714285714286
2020-03-19,PA,0.285714285714286
2020-03-20,PA,0.857142857142857
2020-03-21,PA,1
2020-03-22,PA,1.42857142857143
2020-03-23,PA,2.14285714285714
2020-03-24,PA,3
2020-03-25,PA,4.57142857142857
2020-03-26,PA,5.14285714285714
2020-03-27,PA,6.14285714285714
2020-03-28,PA,8
2020-03-29,PA,9
2020-03-30,PA,10.5714285714286
2020-03-31,PA,11.4285714285714
2020-04-01,PA,14.5714285714286
2020-04-02,PA,16
2020-04-03,PA,16.1428571428571
2020-04-04,PA,25.2857142857143
2020-04-05,PA,33.5714285714286
2020-04-06,PA,35.4285714285714
2020-04-07,PA,44.8571428571429
2020-04-08,PA,51.1428571428571
2020-04-09,PA,51
2020-04-10,PA,51.7142857142857
2020-04-11,PA,49.1428571428571
2020-04-12,PA,48.2857142857143
2020-04-13,PA,52.7142857142857
2020-04-14,PA,48.5714285714286
2020-04-15,PA,48.8571428571429
2020-04-16,PA,86.4285714285714
2020-04-17,PA,97.1428571428572
2020-04-18,PA,140
2020-04-19,PA,139.285714285714
2020-04-20,PA,102
2020-04-21,PA,105.142857142857
2020-04-22,PA,100.142857142857
2020-04-23,PA,62.5714285714286
2020-04-24,PA,56.1428571428571
2020-04-25,PA,21.7142857142857
2020-04-26,PA,81.8571428571429
2020-04-27,PA,124.428571428571
2020-04-28,PA,123.142857142857
2020-04-29,PA,125.857142857143
2020-04-30,PA,127.714285714286
2020-05-01,PA,123
2020-05-02,PA,185.142857142857
2020-05-03,PA,130.142857142857
2020-05-04,PA,160.571428571429
2020-05-05,PA,180.285714285714
2020-05-06,PA,181.428571428571
2020-05-07,PA,180.428571428571
2020-05-08,PA,181.857142857143
2020-05-09,PA,113.428571428571
2020-05-10,PA,119.571428571429
2020-05-11,PA,114.571428571429
2020-05-12,PA,103.714285714286
2020-05-13,PA,102.142857142857
2020-05-14,PA,101.571428571429
2020-05-15,PA,110.571428571429
2020-05-16,PA,116.857142857143
2020-05-17,PA,97.2857142857143
2020-05-18,PA,93
2020-05-19,PA,91.7142857142857
2020-05-20,PA,99
2020-05-21,PA,100.857142857143
2020-05-22,PA,90.5714285714286
2020-05-23,PA,75.4285714285714
2020-05-24,PA,91.5714285714286
2020-05-25,PA,72
2020-05-26,PA,68.5714285714286
2020-05-27,PA,63
2020-05-28,PA,61.5714285714286
2020-05-29,PA,61.1428571428571
2020-05-30,PA,73.5714285714286
2020-05-31,PA,68
2020-06-01,PA,63.4285714285714
2020-06-02,PA,60.2857142857143
2020-06-03,PA,56.2857142857143
2020-06-04,PA,55.4285714285714
2020-06-05,PA,55.1428571428571
2020-06-06,PA,49.5714285714286
2020-06-07,PA,45.8571428571429
2020-06-08,PA,42.2857142857143
2020-06-09,PA,39.4285714285714
2020-06-10,PA,40
2020-06-11,PA,38.8571428571428
2020-06-12,PA,41.4285714285714
2020-06-13,PA,37.4285714285714
2020-06-14,PA,36.7142857142857
2020-06-15,PA,35.4285714285714
2020-06-16,PA,33.8571428571428
2020-06-17,PA,29.7142857142857
2020-06-18,PA,29.7142857142857
2020-06-19,PA,26.1428571428571
2020-06-20,PA,26.8571428571429
2020-06-21,PA,28.4285714285714
2020-06-22,PA,28
2020-06-23,PA,25.7142857142857
2020-06-24,PA,22.8571428571429
2020-06-25,PA,22.2857142857143
2020-06-26,PA,26.8571428571429
2020-06-27,PA,26.4285714285714
2020-06-28,PA,18.7142857142857
2020-06-29,PA,22.1428571428571
2020-06-30,PA,23.8571428571429
2020-07-01,PA,24.2857142857143
2020-07-02,PA,24.8571428571429
2020-07-03,PA,20
2020-07-04,PA,19.7142857142857
2020-07-05,PA,23.2857142857143
2020-07-06,PA,19.4285714285714
2020-07-07,PA,19.1428571428571
2020-07-08,PA,21.1428571428571
2020-07-09,PA,21.5714285714286
2020-07-10,PA,22.4285714285714
2020-07-11,PA,20.5714285714286
2020-07-12,PA,20.7142857142857
2020-07-13,PA,17.8571428571429
2020-07-14,PA,16
2020-07-15,PA,15.7142857142857
2020-07-16,PA,15.8571428571429
2020-07-17,PA,15.2857142857143
2020-07-18,PA,15.2857142857143
2020-07-19,PA,15.1428571428571
2020-07-20,PA,15.1428571428571
2020-07-21,PA,15.5714285714286
2020-07-22,PA,15.2857142857143
2020-07-23,PA,14.7142857142857
2020-07-24,PA,14.8571428571429
2020-07-25,PA,15.4285714285714
2020-07-26,PA,14.1428571428571
2020-07-27,PA,13.8571428571429
2020-07-28,PA,12.5714285714286
2020-07-29,PA,12.8571428571429
2020-07-30,PA,13
2020-07-31,PA,12.4285714285714
2020-08-01,PA,12.2857142857143
2020-08-02,PA,11.7142857142857
2020-08-03,PA,15.1428571428571
2020-08-04,PA,15.4285714285714
2020-08-05,PA,15.5714285714286
2020-08-06,PA,15
2020-08-07,PA,15.4285714285714
2020-08-08,PA,17.1428571428571
2020-08-09,PA,20.1428571428571
2020-08-10,PA,18.1428571428571
2020-08-11,PA,21.1428571428571
2020-08-12,PA,21.7142857142857
2020-08-13,PA,22
2020-08-14,PA,21.5714285714286
2020-08-15,PA,21
2020-08-16,PA,19.7142857142857
2020-08-17,PA,18.4285714285714
2020-08-18,PA,16.1428571428571
2020-08-19,PA,15.8571428571429
2020-08-20,PA,15.7142857142857
2020-08-21,PA,15.8571428571429
2020-08-22,PA,15.1428571428571
2020-08-23,PA,14.4285714285714
2020-08-24,PA,13.8571428571429
2020-08-25,PA,13.8571428571429
2020-08-26,PA,13.5714285714286
2020-08-27,PA,13.5714285714286
2020-08-28,PA,13.4285714285714
2020-08-29,PA,12.2857142857143
2020-08-30,PA,12.5714285714286
2020-08-31,PA,13.8571428571429
2020-09-01,PA,12.4285714285714
2020-09-02,PA,12.7142857142857
2020-09-03,PA,12.4285714285714
2020-09-04,PA,15.2857142857143
2020-09-05,PA,14.2857142857143
2020-09-06,PA,13.2857142857143
2020-09-07,PA,12.5714285714286
2020-09-08,PA,13.5714285714286
2020-09-09,PA,11
2020-09-10,PA,11
2020-09-11,PA,12.7142857142857
2020-09-12,PA,12
2020-09-13,PA,14
2020-09-14,PA,13.2857142857143
2020-09-15,PA,13.8571428571429
2020-09-16,PA,17
2020-09-17,PA,20.5714285714286
2020-09-18,PA,19.2857142857143
2020-09-19,PA,21.1428571428571
2020-09-20,PA,22.7142857142857
2020-09-21,PA,23.7142857142857
2020-09-22,PA,21
2020-09-23,PA,21
2020-09-24,PA,17.8571428571429
2020-09-25,PA,14.7142857142857
2020-09-26,PA,14.2857142857143
2020-09-27,PA,11.4285714285714
2020-09-28,PA,11.5714285714286
2020-09-29,PA,14
2020-09-30,PA,13.7142857142857
2020-10-01,PA,15.7142857142857
2020-10-02,PA,17.1428571428571
2020-10-03,PA,17.2857142857143
2020-10-04,PA,18.5714285714286
2020-10-05,PA,19.8571428571429
2020-10-06,PA,18.4285714285714
2020-10-07,PA,20.7142857142857
2020-10-08,PA,19.1428571428571
2020-10-09,PA,20.1428571428571
2020-10-10,PA,20
2020-10-11,PA,19.8571428571429
2020-10-12,PA,19
2020-10-13,PA,21.2857142857143
2020-10-14,PA,17.4285714285714
2020-10-15,PA,20.2857142857143
2020-10-16,PA,18.8571428571429
2020-10-17,PA,21.2857142857143
2020-10-18,PA,21.5714285714286
2020-10-19,PA,22.8571428571429
2020-10-20,PA,24
2020-10-21,PA,26.8571428571429
2020-10-22,PA,24.8571428571429
2020-10-23,PA,24.7142857142857
2020-10-24,PA,23.2857142857143
2020-10-25,PA,22.2857142857143
2020-10-26,PA,24.2857142857143
2020-10-27,PA,22.7142857142857
2020-10-28,PA,22.5714285714286
2020-10-29,PA,21.5714285714286
2020-10-30,PA,21.4285714285714
2020-10-31,PA,22.7142857142857
2020-11-01,PA,24.5714285714286
2020-11-02,PA,25
2020-11-03,PA,27.2857142857143
2020-11-04,PA,29
2020-11-05,PA,29
2020-11-06,PA,28.7142857142857
2020-11-07,PA,33
2020-11-08,PA,36.4285714285714
2020-11-09,PA,36.7142857142857
2020-11-10,PA,35.5714285714286
2020-11-11,PA,37
2020-11-12,PA,41.7142857142857
2020-11-13,PA,43
2020-11-14,PA,38.4285714285714
2020-11-15,PA,45.7142857142857
2020-11-16,PA,55.2857142857143
2020-11-17,PA,66.4285714285714
2020-11-18,PA,75.2857142857143
2020-11-19,PA,75.7142857142857
2020-11-20,PA,77.8571428571429
2020-11-21,PA,85.1428571428571
2020-11-22,PA,90
2020-11-23,PA,90.2857142857143
2020-11-24,PA,77.8571428571428
2020-11-25,PA,67.7142857142857
2020-11-26,PA,72.7142857142857
2020-11-27,PA,73.2857142857143
2020-11-28,PA,87.4285714285714
2020-11-29,PA,94.5714285714286
2020-11-30,PA,104.428571428571
2020-12-01,PA,125.571428571429
2020-12-02,PA,141
2020-12-03,PA,140
2020-12-04,PA,141.428571428571
2020-12-05,PA,139.857142857143
2020-12-06,PA,143.571428571429
2020-12-07,PA,152.285714285714
2020-12-08,PA,160.285714285714
2020-12-09,PA,167.714285714286
2020-12-10,PA,176.285714285714
2020-12-11,PA,178.142857142857
2020-12-12,PA,192.571428571429
2020-12-13,PA,200.857142857143
2020-12-14,PA,197.428571428571
2020-12-15,PA,196.142857142857
2020-12-16,PA,198.428571428571
2020-12-17,PA,194.142857142857
2020-12-18,PA,194.428571428571
2020-12-19,PA,188.857142857143
2020-12-20,PA,182
2020-12-21,PA,189.428571428571
2020-12-22,PA,178.428571428571
2020-12-23,PA,151.142857142857
2020-12-24,PA,155.142857142857
2020-12-25,PA,157.857142857143
2020-12-26,PA,163
2020-12-27,PA,175.714285714286
2020-12-28,PA,180
2020-12-29,PA,193.857142857143
2020-12-30,PA,193.714285714286
2020-12-31,PA,183.571428571429
2021-01-01,PA,182.142857142857
2021-01-02,PA,170.428571428571
2021-01-03,PA,177.428571428571
2021-01-04,PA,171.571428571429
2021-01-05,PA,168.571428571429
2021-01-06,PA,204
2021-01-07,PA,210.714285714286
2021-01-08,PA,213.142857142857
2021-01-09,PA,219.142857142857
2021-01-10,PA,216.428571428571
2021-01-11,PA,223.285714285714
2021-01-12,PA,223.285714285714
2021-01-13,PA,217.285714285714
2021-01-14,PA,220
2021-01-15,PA,219.571428571429
2021-01-16,PA,198.142857142857
2021-01-17,PA,205.571428571429
2021-01-18,PA,198
2021-01-19,PA,194.857142857143
2021-01-20,PA,191.142857142857
2021-01-21,PA,185.571428571429
2021-01-22,PA,182
2021-01-23,PA,202.285714285714
2021-01-24,PA,176.714285714286
2021-01-25,PA,167.857142857143
2021-01-26,PA,163
2021-01-27,PA,153.714285714286
2021-01-28,PA,150.285714285714
2021-01-29,PA,146.142857142857
2021-01-30,PA,132.714285714286
2021-01-31,PA,121.428571428571
2021-02-01,PA,114
2021-02-02,PA,111
2021-02-03,PA,113.428571428571
2021-02-04,PA,115.142857142857
2021-02-05,PA,112
